PartnerUniProtID,Publications
Q8IYS1,imex:IM-25472|pubmed:32296183
Q8IYU8,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q8IZ07,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q8IZT6,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q8L3S7,pubmed:12837548
Q8L9M8,imex:IM-16043|pubmed:21798944
Q8LA96,imex:IM-16043|pubmed:21798944
Q8LSZ4,imex:IM-16043|pubmed:21798944
Q8N0Z2,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q8N0Z8,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q8N138,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q8N228,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q8N302,imex:IM-30059|pubmed:39251607
Q8N488,imex:IM-29168|pubmed:34316702
Q8N490,imex:IM-23318|pubmed:25416956
Q8N4L2,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q8N5H7,imex:IM-26434|pubmed:31980649
Q8N5J2,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q8N6K0,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q8N7X8,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q8N865,imex:IM-25472|pubmed:32296183
Q8N9E0,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q8N9I0,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q8N9N5-2,imex:IM-25472|pubmed:32296183
Q8NBJ4,imex:IM-16517|mint:MINT-5217955|pubmed:16169070
Q8NBS9,doi:10.1038/s41467-019-11959-3|imex:IM-27438|pubmed:31515488
Q8NBZ7,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q8NBZ7-2,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q8NCR6,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25472|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:32296183|pubmed:33961781
Q8ND83,imex:IM-25472|pubmed:32296183
Q8NE86,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q8NFH5,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-23318|imex:IM-25472|imex:IM-25778|imex:IM-29278|pubmed:25416956|pubmed:28514442|pubmed:32296183|pubmed:33961781
Q8NHW4,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q8NI36,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q8R5C5,imex:IM-24272|pubmed:26496610
Q8TAE8,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q8TAP6,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q8TAT6,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q8TBB1,imex:IM-25472|pubmed:32296183
Q8TBC4,imex:IM-19684|pubmed:17098746
Q8TBP5,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q8TCG2,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q8TDJ6,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q8TDR4,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q8TDX7,doi:10.1016/j.molcel.2020.07.001|imex:IM-29257|pubmed:32707033
Q8TF76,doi:10.1016/j.molcel.2020.07.001|imex:IM-29257|pubmed:32707033
Q8W485,imex:IM-16043|pubmed:21798944
Q8W4J5,imex:IM-16043|pubmed:21798944
Q8WUI4-10,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q8WUZ0,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q8WV19,imex:IM-13779|pubmed:20711500
Q8WV48,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q8WVV4,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q8WVV4-1,imex:IM-25472|pubmed:32296183
Q8WWF5,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q8WWY6,imex:IM-25472|pubmed:32296183
Q8WYQ5,imex:IM-30059|pubmed:39251607
Q8WYR4-2,imex:IM-27626|pubmed:35914814
Q8WZ42,imex:IM-16425|pubmed:23414517
Q8Z9S7,imex:IM-13779|pubmed:20711500
Q8ZED8,imex:IM-13779|pubmed:20711500
Q8ZH69,imex:IM-13779|pubmed:20711500
Q92478,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q92526,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q92567,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q92572,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q92764,imex:IM-25472|pubmed:32296183
Q92797,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q92797-2,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q92837,imex:IM-25329|pubmed:10481074
Q92876,doi:10.1016/j.celrep.2020.108050|imex:IM-28217|pubmed:32814053
Q92882,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q92890,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q92890-1,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q92896,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q92905,doi:10.1016/j.cell.2010.11.017|imex:IM-12079|imex:IM-18651|pubmed:19615732|pubmed:21145461
Q92915,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q92917,imex:IM-25472|imex:IM-30059|pubmed:32296183|pubmed:39251607
Q92949,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q92973,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q92990,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q93062,imex:IM-23318|pubmed:25416956
Q93VG8,imex:IM-16043|pubmed:21798944
Q941E9,imex:IM-16043|pubmed:21798944
Q94A79,imex:IM-16043|pubmed:21798944
Q94AU7,pubmed:12837548
Q94B59,imex:IM-16043|pubmed:21798944
Q94F58,imex:IM-16043|pubmed:21798944
Q95748,pubmed:12837548
Q969F0,imex:IM-23318|pubmed:25416956
Q969P0,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q969Z3,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q969Z3-2,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q96A29,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q96AG3,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q96CW1,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q96D03,imex:IM-25472|pubmed:32296183
Q96ET8,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q96GG9,imex:IM-25472|pubmed:32296183
Q96HA8,imex:IM-25472|pubmed:32296183
Q96HA8-1,imex:IM-26274|pubmed:30886144
Q96HB5,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q96HT8,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q96IJ6,doi:10.1016/j.cell.2010.11.017|doi:10.1016/j.cell.2016.01.029|doi:10.1016/j.cell.2021.04.011|doi:10.1016/j.celrep.2020.108050|doi:10.1038/s41467-019-11959-3|imex:IM-15184|imex:IM-15364|imex:IM-16520|imex:IM-18651|imex:IM-23318|imex:IM-25013|imex:IM-25472|imex:IM-26434|imex:IM-26684|imex:IM-27438|imex:IM-28217|imex:IM-29278|imex:IM-30059|mint:MINT-5217968|pubmed:16189514|pubmed:20562859|pubmed:21145461|pubmed:21988832|pubmed:25416956|pubmed:26871637|pubmed:31046837|pubmed:31515488|pubmed:31980649|pubmed:32296183|pubmed:32814053|pubmed:33961781|pubmed:39251607
Q96JB2,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q96JI7,imex:IM-29701|pubmed:37871017
Q96KR6,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q96L58,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q96LI6,imex:IM-23318|pubmed:25416956
Q96LM6,imex:IM-25472|pubmed:32296183
Q96MC5,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q96MF4,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q96MU6,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q96MW5,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q96MX3,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q96N21,imex:IM-25472|pubmed:32296183
Q96NC0,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q96ND0,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q96NY8,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q96Q35,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q96QT4,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q96RF0,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q96SN8,imex:IM-29848|pubmed:35709258
Q96T11,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q96T17,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q96T37,imex:IM-30059|pubmed:39251607
Q96T49,imex:IM-23318|pubmed:25416956
Q96TA2,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q99442,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q99471,imex:IM-25472|pubmed:32296183
Q99570,imex:IM-30012|pubmed:34524948
Q99571,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q99592,imex:IM-29234|pubmed:35800763
Q99627,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q99661,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q99731,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q99943,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q99KJ8,imex:IM-11719|imex:IM-24272|pubmed:20360068|pubmed:26496610
Q99N72,pubmed:15102471
Q9BPX6,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9BQE6,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9BQP7,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9BRD0,imex:IM-30059|pubmed:39251607
Q9BRX9,imex:IM-25054|imex:IM-25472|pubmed:27173435|pubmed:32296183|pubmed:unassigned1312
Q9BT49,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9BTE1,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-11719|imex:IM-13779|imex:IM-16520|imex:IM-23318|imex:IM-24272|imex:IM-24512|imex:IM-25054|imex:IM-25472|imex:IM-25778|imex:IM-26954|imex:IM-29278|imex:IM-29773|imex:IM-29810|imex:IM-30239|mint:MINT-5217968|pubmed:16189514|pubmed:20360068|pubmed:20711500|pubmed:25416956|pubmed:26496610|pubmed:26638075|pubmed:27173435|pubmed:28514442|pubmed:31527615|pubmed:32296183|pubmed:33961781|pubmed:35063084|pubmed:37207277|pubmed:39232006|pubmed:unassigned1312
Q9BTL3,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9BU19,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9BUP0,pubmed:17353931
Q9BUT9,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9BUY5,imex:IM-25472|pubmed:32296183
Q9BVA1,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9BVN2,imex:IM-25472|pubmed:32296183
Q9BVP2,imex:IM-30059|pubmed:39251607
Q9BWF3,imex:IM-13779|pubmed:20711500
Q9BXJ1,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9BZF1,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9BZH6,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9BZR8,imex:IM-26691|pubmed:30833792
Q9C0E2,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q9C6B3,imex:IM-16043|pubmed:12837548|pubmed:15821992|pubmed:21798944
Q9C9I5,imex:IM-16043|pubmed:21798944
Q9C9P3,imex:IM-16043|imex:IM-27834|pubmed:21798944|pubmed:32612234
Q9C9V2,imex:IM-16043|pubmed:21798944
Q9C9Z5,pubmed:12837548
Q9FFZ3,imex:IM-16043|pubmed:21798944
Q9FGI6,pubmed:12837548
Q9FJW4,pubmed:12837548
Q9FLP3,imex:IM-16043|pubmed:21798944
Q9FLX7,pubmed:12837548
Q9FMV1,imex:IM-19226|pubmed:12837548|pubmed:15821992|pubmed:18189341
Q9FNN5,pubmed:12837548
Q9FWR5,imex:IM-19226|pubmed:15821992|pubmed:18189341
Q9GZP0,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9GZP0-2,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q9GZR5,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9GZT8,imex:IM-25472|pubmed:32296183
Q9H1C4,imex:IM-26691|pubmed:30833792
Q9H1M4,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q9H1R3,doi:10.1016/j.cell.2021.04.011|doi:10.1016/j.molcel.2020.07.001|imex:IM-29257|imex:IM-29278|pubmed:32707033|pubmed:33961781
Q9H1Y3,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q9H257,imex:IM-23318|pubmed:25416956
Q9H2G9,imex:IM-25472|pubmed:32296183
Q9H3G5,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9H3L0,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9H4A6,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9H4I9,pubmed:unassigned1312
Q9H5V7,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9H5Z6,imex:IM-23318|pubmed:25416956
Q9H7X2,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9H813,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q9H8W4,imex:IM-25472|pubmed:32296183
Q9H8Y8,doi:10.1038/s41588-018-0130-z|imex:IM-23318|imex:IM-25472|imex:IM-27553|pubmed:25416956|pubmed:29892012|pubmed:32296183
Q9H9D4,imex:IM-25472|pubmed:32296183
Q9H9P5-5,imex:IM-25472|pubmed:32296183
Q9H9Q2,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9HAQ2,imex:IM-25472|pubmed:32296183
Q9HAS0,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9HC52,imex:IM-23318|imex:IM-25472|pubmed:25416956|pubmed:32296183
Q9HC56,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9HCM4,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9HDC5,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9LFD5,imex:IM-16043|pubmed:21798944
Q9LFL3,imex:IM-16043|pubmed:21798944
Q9LHI0,pubmed:12837548
Q9LIC6,imex:IM-16043|pubmed:21798944
Q9LIG6,imex:IM-16043|pubmed:21798944
Q9LRH6,imex:IM-27834|pubmed:32612234
Q9LXL1,imex:IM-16043|pubmed:21798944
Q9LYH2,imex:IM-16043|pubmed:21798944
Q9LYQ4,imex:IM-16043|pubmed:21798944
Q9M392,imex:IM-16043|pubmed:21798944
Q9M9B4,pubmed:12837548
Q9M9M9,pubmed:12837548
Q9NPQ8-2,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q9NQS7,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9NQT4,imex:IM-30059|pubmed:39251607
Q9NQX0,imex:IM-25472|pubmed:32296183
Q9NQX1,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9NQX4,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9NQZ2,imex:IM-30059|pubmed:39251607
Q9NQZ8,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9NR30,imex:IM-30059|pubmed:39251607
Q9NR46,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9NR48,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9NR50,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-15829|imex:IM-16517|imex:IM-17331|imex:IM-24272|imex:IM-24970|imex:IM-25584|imex:IM-25778|imex:IM-26452|imex:IM-26684|imex:IM-26691|imex:IM-27097|imex:IM-29278|imex:IM-29848|imex:IM-29997|imex:IM-30059|imex:IM-30494|mint:MINT-5217955|pubmed:15657067|pubmed:16169070|pubmed:17353931|pubmed:22810585|pubmed:23416715|pubmed:26496610|pubmed:26673895|pubmed:28169297|pubmed:28514442|pubmed:30177828|pubmed:30833792|pubmed:31015422|pubmed:31046837|pubmed:31570497|pubmed:33961781|pubmed:35709258|pubmed:35839996|pubmed:39251607|pubmed:unassigned1312
Q9NR77,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9NRD5,imex:IM-25472|pubmed:32296183
Q9NRI5,imex:IM-26801|pubmed:31413325
Q9NRK6,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9NRZ9,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9NTZ6,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9NVN8,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9NWT8,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9NYA3,doi:10.1016/j.cell.2021.04.011|imex:IM-25472|imex:IM-29278|pubmed:32296183|pubmed:33961781
Q9NYP9,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q9NZ23,pubmed:17353931
Q9NZ32,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q9NZD4,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9NZD8,imex:IM-25472|pubmed:32296183
Q9P0R6,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9P121,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9P286,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9P2E7,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9PHU0,pubmed:17615063
Q9PI04,pubmed:17615063
Q9PIM1,mint:MINT-6478930|pubmed:17615063|pubmed:17667950
Q9PJB0,pubmed:17615063
Q9PMK7,pubmed:17615063
Q9PMZ6,pubmed:17615063
Q9PNE6,pubmed:17615063
Q9PPB0,pubmed:17615063
Q9QZB9,imex:IM-24272|pubmed:26496610
Q9SIQ8,pubmed:12837548
Q9SK66,pubmed:12837548
Q9SKC9,pubmed:12837548
Q9SLC8,pubmed:12837548
Q9SMN1,imex:IM-16043|imex:IM-19226|imex:IM-27834|imex:IM-30532|pubmed:12837548|pubmed:15821992|pubmed:18189341|pubmed:21798944|pubmed:32612234|pubmed:38884001
Q9SRR8,imex:IM-16043|pubmed:21798944
Q9SU56,pubmed:12837548
Q9SZB2,imex:IM-16043|pubmed:21798944
Q9SZZ4,imex:IM-16043|pubmed:21798944
Q9SZZ6,imex:IM-16043|pubmed:21798944
Q9UBG3,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9UBN1,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9UBV7,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9UBX2,imex:IM-25050|pubmed:26816005
Q9UDX5,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9UEU0,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q9UEW8,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9UH99,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q9UHF5,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9UHI8,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9UHX1,pubmed:17353931
Q9UI10,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781|pubmed:unassigned1312
Q9UI95,imex:IM-23318|pubmed:25416956
Q9UIA9,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q9UJW0,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9UJW0-3,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q9UK00,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9UK39,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9UK80,imex:IM-25472|pubmed:32296183
Q9ULD0,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9ULK2,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9ULK5,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q9ULW2,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q9ULX7,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q9UMR7,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9UNK0,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9UPT6,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q9UPU5,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q9UQ90,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9WTI7,imex:IM-24272|pubmed:26496610
Q9Y228,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9Y234,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9Y275,imex:IM-26691|pubmed:30833792
Q9Y2C4,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9Y2H5,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9Y2I6,imex:IM-16520|mint:MINT-5217968|pubmed:16189514
Q9Y2M2,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9Y343,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9Y343-2,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q9Y3A5,imex:IM-30059|pubmed:39251607
Q9Y4I1,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9Y4X5,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q9Y5L0,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9Y5L0-3,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q9Y5L3,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9Y5N6,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q9Y5P6,doi:10.1016/j.cell.2021.04.011|doi:10.1038/s41467-019-11959-3|imex:IM-16520|imex:IM-23318|imex:IM-24272|imex:IM-25472|imex:IM-26684|imex:IM-27438|imex:IM-29278|mint:MINT-5217968|pubmed:16189514|pubmed:17353931|pubmed:25416956|pubmed:26496610|pubmed:31046837|pubmed:31515488|pubmed:32296183|pubmed:33961781
Q9Y5Q9,doi:10.1016/j.celrep.2020.108050|imex:IM-28217|pubmed:32814053
Q9Y5Y3,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9Y664,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9Y6X8,imex:IM-13779|pubmed:20711500
Q9Z0Y1,imex:IM-11719|imex:IM-24272|pubmed:20360068|pubmed:26496610
Q9ZUX4,pubmed:12837548
X5D7R7,doi:10.1038/ncomms4650|imex:IM-24135|pubmed:24722188
chebi:"CHEBI:15422",imex:IM-25514|pubmed:9032232
chebi:"CHEBI:17283",imex:IM-15829|pubmed:23416715
chebi:"CHEBI:34159",imex:IM-21247|pubmed:23606334
chebi:"CHEBI:49786",imex:IM-20283|pubmed:16097032
intact:EBI-10171584,imex:IM-23318|pubmed:25416956
intact:EBI-1033611,imex:IM-13779|pubmed:20711500
intact:EBI-1633458,pubmed:9076992
intact:EBI-22235520,imex:IM-27520|pubmed:31964889
intact:EBI-22315148,imex:IM-25472|pubmed:32296183
