PartnerUniProtID,Publications
Q9H3S7,imex:IM-25671|pubmed:28330616
Q9H492,imex:IM-15184|pubmed:20562859
Q9H4B7,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q9H9F9,imex:IM-13779|pubmed:20711500
Q9HC29,imex:IM-30072|pubmed:35273242
Q9HCC8,imex:IM-13779|pubmed:20711500
Q9NH11,mint:MINT-7952455|pubmed:15575970
Q9NQU5,doi:10.1016/j.molcel.2020.07.001|imex:IM-29257|pubmed:32707033
Q9NRM7,doi:10.1016/j.molcel.2020.07.001|imex:IM-29257|pubmed:32707033
Q9NSY0,doi:10.1016/j.molcel.2020.07.001|imex:IM-29257|pubmed:32707033
Q9NXB0,imex:IM-24512|pubmed:26638075
Q9NYJ8,mint:MINT-5216883|pubmed:14743216
Q9PHL0,pubmed:17615063
Q9PHN0,pubmed:17615063
Q9PHX2,pubmed:17615063
Q9PHZ9,pubmed:17615063
Q9PI32,pubmed:17615063
Q9PIB9,pubmed:17615063
Q9PIE2,pubmed:17615063
Q9PIM5,pubmed:17615063
Q9PIQ3,pubmed:17615063
Q9PJ85,pubmed:17615063
Q9PM41,pubmed:17615063
Q9PMD2,pubmed:17615063
Q9PN07,pubmed:17615063
Q9PNL3,pubmed:17615063
Q9PP15,pubmed:17615063
Q9PPB0,pubmed:17615063
Q9PPE0,pubmed:17615063
Q9PPF2,pubmed:17615063
Q9QY53,imex:IM-16529|pubmed:21565611
Q9UFN0,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q9UN86,imex:IM-29413|pubmed:34901782
Q9VSJ8,imex:IM-16519|mint:MINT-5217543|pubmed:15710747
Q9Y287,imex:IM-29868|pubmed:34446781
Q9Y572,mint:MINT-5216883|pubmed:14743216
Q9Y6K1,imex:IM-13779|pubmed:20711500
Q9Y6K9,mint:MINT-5216883|pubmed:14743216
"chebi:""CHEBI:17672""",imex:IM-19025|pubmed:12679340
"chebi:""CHEBI:39112""",imex:IM-19952|pubmed:17721511
"chebi:""CHEBI:45783""",imex:IM-19952|pubmed:17721511
"chebi:""CHEBI:49375""",imex:IM-19952|pubmed:17721511
"chebi:""CHEBI:63452""",imex:IM-21413|pubmed:24189400
intact:EBI-1330463,pubmed:17615063
intact:EBI-2695616,imex:IM-19495|pubmed:19805454
intact:EBI-2825666,imex:IM-13779|pubmed:20711500
